date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2018-12-03,146.56,148.36,146,143.7,594336,142.88,145.8,144,138.51,588813,0.93,0.6806,"Dec 3, 18",2.837061
2018-12-04,132.95,144.35,143.76,136.81,611977,137.3,145.11,145.25,133.51,615170,-9.26,-6.4873,"Dec 4, 18",2.620101
2018-12-06,134.27,128.55,135,128.88,515610,136.46,127.9,135.6,127.8,496481,3.31,2.5091,"Dec 6, 18",2.678409
2018-12-07,133.55,135.97,141.47,127.67,492534,129.91,138.42,142.29,130.56,486049,-6,-4.4738,"Dec 7, 18",2.497966
2018-12-10,137.42,131.4,138.48,129.03,384927,136.76,128.7,134.4,131.03,385966,3.43,2.7789,"Dec 10, 18",2.648782
2018-12-11,136.44,140.33,137.65,134.12,380766,133.81,139.13,138.94,131.38,380974,-0.5,-0.3884,"Dec 11, 18",2.587534
2018-12-12,140.8,139.48,140.37,137.43,506055,141.6,138.24,143.51,139.88,503308,5.01,3.771,"Dec 12, 18",2.7936
2018-12-13,138.81,137.95,141.25,135.87,372116,135.72,142.84,141.27,131.99,385041,-1.17,-0.8441,"Dec 13, 18",2.7478
2018-12-14,134.65,132.35,142.47,134.18,381876,133.57,136.65,140.84,134.22,378971,-2.6,-1.9005,"Dec 14, 18",2.70725
2018-12-17,126.77,137.22,132,126.43,498276,130.85,132.69,133,125.15,488121,-7.11,-5.3107,"Dec 17, 18",2.420769
2018-12-18,128.8,128.9,134,131.15,483375,131.85,132,135.4,129.21,467008,2.84,2.1663,"Dec 18, 18",2.507739
2018-12-19,130.5,129.98,136.75,125.53,410412,131.1,131.52,133.64,131.1,412904,-1.67,-1.3234,"Dec 19, 18",2.515505
2018-12-20,122.2,128.75,129.49,117.58,843465,123.63,132.25,129.12,115.89,845222,-5.23,-4.1698,"Dec 20, 18",2.399253
2018-12-21,116.9,125.26,124.04,115.61,839361,115.4,125.63,127.86,114.68,830983,-6.64,-5.2874,"Dec 21, 18",2.136986
2018-12-24,117.91,118.11,121.01,116.2,314328,116.75,120.37,121.7,117.6,314253,-0.79,-0.6907,"Dec 24, 18",2.194618
2018-12-26,130.18,118,129.46,116.13,546778,129.08,121,126.07,118.29,566982,9.86,8.7561,"Dec 26, 18",2.402921
2018-12-27,131.94,123.27,126.53,119.37,417211,126.8,127.16,126.51,120.45,417382,2,1.6834,"Dec 27, 18",2.507075
2018-12-28,129.79,131.64,131.87,123.23,415049,128.99,127.89,128.23,124.87,427827,-2.11,-1.6567,"Dec 28, 18",2.388492
2018-12-31,130.9,127.16,130.9,127.45,537478,126.56,131.35,131.6,127.26,528218,1.78,1.423,"Dec 31, 18",2.50484
2019-01-02,131.17,127.83,129.34,127.9,408250,127.67,124.92,128.32,128.2,397808,-0.46,-0.3638,"Jan 2, 19",2.450121
2019-01-03,120.56,124.86,127.19,118.33,751853,123.44,127.32,126.42,118.61,726784,-6.63,-5.2628,"Jan 3, 19",2.278497
2019-01-04,128.57,124.24,133.82,121.6,591074,127.67,123.78,133.83,123.6,589664,8.08,6.7952,"Jan 4, 19",2.478133
2019-01-07,139.67,128.06,135,129,432741,137.09,132.89,136,128,426837,6.63,5.1728,"Jan 7, 19",2.651032
2019-01-08,138.85,136.44,137.34,135.84,463078,141.8,140.83,141.33,136.16,463728,3.68,2.6952,"Jan 8, 19",2.7396
2019-01-09,142.59,138.36,139.27,142.9,525125,139.79,141.51,140.79,142.83,531531,1.63,1.204,"Jan 9, 19",2.873455
2019-01-10,146,140.1,140.9,138,444136,143,141,140.92,140,441806,1.67,1.1948,"Jan 10, 19",2.92777
2019-01-11,147,140.73,141.3,143.31,571555,145,144,140.5,143.14,573249,0,0,"Jan 11, 19",2.930981
2019-01-14,142.48,141.69,145.39,143.04,937223,146.82,143.94,143.21,142.7,940297,0.85,0.6,"Jan 14, 19",2.884973
2019-01-15,146.09,143.9,151.8,143.8,400596,149.77,143.82,154,143.09,398864,5.26,3.8299,"Jan 15, 19",3.022733
2019-01-16,150.24,154.2,152.3,150.13,493745,148.79,151.2,156,145.35,479360,-1.16,-0.77,"Jan 16, 19",3.035316
2019-01-17,149.85,149.82,151.63,149.69,439747,151.71,145.75,154.84,147.63,441489,4.9,3.3102,"Jan 17, 19",3.097165
2019-01-18,157.58,152.01,163.3,152.3,972714,162.6,158.5,161,154.15,965309,5.74,3.9,"Jan 18, 19",3.345828
2019-01-22,156.5,159.7,159.13,153.18,632923,152.45,160.6,158.42,156.2,649024,-3.46,-2.2738,"Jan 22, 19",3.151749
2019-01-23,154.93,161.13,160.65,157.02,636098,152.74,158.04,163.18,154.47,653267,0.21,0.1439,"Jan 23, 19",3.247579
2019-01-24,154.8,153.77,156.75,151.13,727959,152.61,154.52,160.17,152.64,721999,-2.2,-1.4593,"Jan 24, 19",3.185795
2019-01-25,152.53,157.02,153.9,156.44,526649,155.36,156.06,158.15,156.15,540608,1.64,1.1043,"Jan 25, 19",3.123182
2019-01-28,154.69,149.27,159.06,147.58,593505,156.41,156.41,152.54,146.91,599112,-1.44,-0.9565,"Jan 28, 19",3.072537
2019-01-29,148.37,153.76,154.08,145.82,557392,147.63,155.96,155.14,152.65,547813,-3.61,-2.4778,"Jan 29, 19",3.057037
2019-01-30,157.53,155.1,153.14,153.25,555974,153.06,154.9,154.77,148.51,577620,5.77,3.8437,"Jan 30, 19",3.232723
2019-01-31,162.53,154.08,165.86,159.8,895301,159.11,160.24,164.87,157,907218,6.5,4.11,"Jan 31, 19",3.341121
2019-02-01,160.79,160.6,168.66,158.47,886796,162.62,160.28,161.94,162.65,888604,1.48,0.9065,"Feb 1, 19",3.475954
2019-02-04,170.51,160.95,166.11,165.61,664214,164.95,167.77,166.46,166.55,656929,3.76,2.3123,"Feb 4, 19",3.600471
2019-02-05,168.44,170.64,168.43,165.36,703747,166.4,166.01,167.93,169.62,700866,0.45,0.2675,"Feb 5, 19",3.563649
2019-02-06,168.56,169.35,171.29,165.78,749502,167.04,169.64,174.16,161.6,750651,0.8,0.5113,"Feb 6, 19",3.475733
2019-02-07,162.28,162.71,165.7,163.22,534855,166.14,168.05,170.5,165.52,540962,-4.27,-2.653,"Feb 7, 19",3.443526
2019-02-08,170.9,160.25,172.74,166.12,513821,166.72,158.99,172.34,160.96,503891,5.12,3.2732,"Feb 8, 19",3.614843
2019-02-11,169.93,170.78,173.89,166.21,596055,167.82,168.77,172.63,172.92,592852,2.22,1.3603,"Feb 11, 19",3.64123
2019-02-12,179,173.69,174.26,169.98,954632,177,171.82,177.17,176.51,962948,4.44,2.6708,"Feb 12, 19",3.79198
2019-02-13,172.29,188.06,188,172.35,1594488,174.09,179.46,185,172.78,1585923,-0.13,-0.0772,"Feb 13, 19",3.844363
2019-02-14,169.84,165.9,168.5,170.09,2866521,168.14,170.4,174.4,167.72,2872479,-6,-3.428,"Feb 14, 19",3.655314
2019-02-15,172.07,175,175,171.85,840180,174.01,169,176,167.81,844246,-0.08,-0.0485,"Feb 15, 19",3.507499
2019-02-19,168.58,168.69,174.84,169.37,574559,166.18,165.61,171.8,172.06,567638,-0.48,-0.296,"Feb 19, 19",3.536752
2019-02-20,166.96,173.3,174.57,169.57,578230,169.31,166.4,170.69,164.79,580337,-1.41,-0.8743,"Feb 20, 19",3.580499
2019-02-21,169.18,169.96,170.78,164.85,550710,172.52,166.28,173.79,165.59,538330,1.08,0.6559,"Feb 21, 19",3.654547
2019-02-22,175.35,172.77,171.4,173.4,578914,171.4,170.32,169.4,170.8,577632,3.65,2.1651,"Feb 22, 19",3.691917
2019-02-25,178.48,170.52,177.1,176,454572,173.72,174.47,178.7,174.9,453040,1.32,0.7689,"Feb 25, 19",3.72158
2019-02-26,173.37,177.3,175.4,170.45,516022,170.66,173.2,177.5,170.96,518533,-2.42,-1.399,"Feb 26, 19",3.594701
2019-02-27,175.6,172.51,173.6,173.61,482347,177.6,168.12,172.91,174.8,465607,1.82,1.0944,"Feb 27, 19",3.66354
2019-02-28,174.6,170.23,170.82,172.4,403155,168.49,170.33,173.03,169,410642,-1.14,-0.6842,"Feb 28, 19",3.723682
2019-03-01,173.86,172.41,179.9,174.1,701160,178.22,170.5,174.94,172.4,702489,3.54,2.1027,"Mar 1, 19",3.75433
2019-03-04,171.83,175.3,179.65,160,1178591,171.5,180.87,177.76,163,1182836,-8.04,-4.811,"Mar 4, 19",3.58715
2019-03-05,171.35,170,166.53,160.81,423953,168.32,168,170.65,163.72,418234,0.58,0.3606,"Mar 5, 19",3.503896
2019-03-06,168.78,168.29,165.85,167.12,478087,164.27,166.25,169.93,160.24,476070,-3.47,-2.0215,"Mar 6, 19",3.4528
2019-03-07,162.38,166.6,169.11,161.26,438108,165.45,168.86,165.55,160.96,427563,0.97,0.6147,"Mar 7, 19",3.535184
2019-03-08,165.88,165.71,167.89,160.6,462201,163.69,162.7,168.26,165.11,462800,0.39,0.2385,"Mar 8, 19",3.543883
2019-03-11,169.2,165.98,167.8,164.29,534243,166.46,168.21,174.4,168.47,521556,3.5,2.2335,"Mar 11, 19",3.6116
2019-03-12,172.84,174.8,175.44,172.55,475670,174.75,174.63,168.25,168.63,474247,0.86,0.5248,"Mar 12, 19",3.632386
2019-03-13,169.35,172.91,173.52,170.6,451071,170.67,171.93,172.76,171.4,453588,-0.06,-0.038,"Mar 13, 19",3.62266
2019-03-14,173.34,173.66,173.65,171.56,451101,170.69,167.77,177.29,168.95,447126,1.48,0.8802,"Mar 14, 19",3.688233
2019-03-15,169.62,174,173.27,171.28,729536,173.05,173,174.07,167.8,725016,-1.38,-0.8406,"Mar 15, 19",3.532971
2019-03-18,169.3,171.85,175.7,171.28,412916,167.19,173.27,177,168.19,403737,-0.89,-0.5184,"Mar 18, 19",3.650316
2019-03-19,173.1,169.78,176.38,172.13,472924,174.43,172.18,177.72,167.53,467532,3.33,2.0541,"Mar 19, 19",3.715207
2019-03-20,172.21,174.61,171.27,168.67,585873,172.22,173.62,174.8,169,587913,-0.71,-0.4037,"Mar 20, 19",3.621104
2019-03-21,182.74,169.8,184.75,168.66,697828,176.96,173.7,176.78,172.58,683258,7.67,4.5172,"Mar 21, 19",3.822458
2019-03-22,173.19,179.21,177.41,168.38,617897,173.6,179.3,176.14,168.82,646418,-10.72,-6.1281,"Mar 22, 19",3.53054
2019-03-25,170.55,170.51,174.6,165.46,356589,168.13,169.59,173.86,169.61,368335,1.62,0.9693,"Mar 25, 19",3.597144
2019-03-26,168.98,169.09,177.29,168.93,373993,172.51,176.78,179.01,167.14,374215,0.5,0.3112,"Mar 26, 19",3.715272
2019-03-27,165.1,170.74,174.29,167.81,413205,161.9,176.35,170.26,161.02,409199,-6.09,-3.7965,"Mar 27, 19",3.499659
2019-03-28,164.63,165.34,168.08,167.81,347827,170.37,168.29,167.78,165.73,354020,1.86,1.1699,"Mar 28, 19",3.43293
2019-03-29,168.74,167.03,173.66,168.48,532712,172.31,173.67,169.98,170.32,513164,2.93,1.7153,"Mar 29, 19",3.567738
2019-04-01,168.78,174.16,174.56,163.88,580974,175.01,172.88,170.66,170.39,575788,0.52,0.3166,"Apr 1, 19",3.670527
2019-04-02,177.6,173.5,171.48,168.24,517623,177,172.92,176.57,170.41,507387,4.18,2.527,"Apr 2, 19",3.774952
2019-04-03,179,171.89,179,173.4,500045,177.4,171.57,179.2,177.4,503926,0.9,0.53,"Apr 3, 19",3.660915
2019-04-04,166.16,175.72,179.91,160.91,682236,166.44,177.21,178.52,165.86,687802,-7.68,-4.419,"Apr 4, 19",3.565926
2019-04-05,166.16,170.17,171.38,163,509961,166.77,170.62,169.26,168,513430,-0.43,-0.2622,"Apr 5, 19",3.59166
2019-04-08,166.12,163.5,162.88,164.55,387391,163.95,164.75,163.32,166,392216,-1.47,-0.9142,"Apr 8, 19",3.443254
2019-04-09,169.42,163.73,164,163.53,244698,163.61,167.18,165,167,244729,0.6,0.3719,"Apr 9, 19",3.528007
2019-04-10,168.11,168.3,169.99,165.85,369455,168.19,171.56,174.02,165.22,366537,2.03,1.2271,"Apr 10, 19",3.599545
2019-04-11,169.61,166.6,176.16,168.36,296330,170.28,172.63,172.77,165.52,301139,2.31,1.4225,"Apr 11, 19",3.557005
2019-04-12,172,173.2,175.95,165.71,391390,170,171.2,176.66,165.77,383947,-1.46,-0.8684,"Apr 12, 19",3.560265
2019-04-15,165.9,170,168.01,170.56,353250,172.26,168,175,171.16,349037,-0.83,-0.496,"Apr 15, 19",3.65371
2019-04-16,171.8,167.3,176.71,166.38,330018,167.99,170.78,171.71,172.24,324437,1.19,0.7064,"Apr 16, 19",3.568487
2019-04-17,170.56,169.23,171.02,161.49,388965,168.92,173.77,170.63,167.52,387898,-3.74,-2.2157,"Apr 17, 19",3.541064
2019-04-18,162.3,165.82,169.65,164.98,456517,161.23,163.22,168.61,159,460866,-2.75,-1.7495,"Apr 18, 19",3.362047
2019-04-22,168.41,159.64,168.71,162.55,287870,169.55,160.76,170.92,160.23,281981,3,1.9581,"Apr 22, 19",3.486567
2019-04-23,173.6,169.52,169.16,165.41,540514,170.72,170.55,169.56,163.15,554594,3.34,2.0286,"Apr 23, 19",3.549518
2019-04-24,166.31,174.84,171.37,166.46,312848,169.88,167.47,175.13,169.33,317745,-1.11,-0.6773,"Apr 24, 19",3.503727
2019-04-25,173.6,167.92,174.09,167.38,583279,171.58,167.69,174.01,171.56,564140,6.02,3.531,"Apr 25, 19",3.638527
2019-04-26,185.27,173.8,184.95,175.1,670797,181.33,172.9,180.36,175.3,661396,8.1,4.6315,"Apr 26, 19",3.908572
2019-04-29,188.02,182,186.8,185.2,795564,183.59,182,192.9,180.3,776070,4.83,2.62,"Apr 29, 19",3.997004
2019-04-30,185.86,184.39,191.02,182.03,506016,187.11,189.77,190.73,184.73,517615,1.1,0.6016,"Apr 30, 19",4.073852
2019-05-01,184.19,188.25,189.3,181.36,324508,189.88,185.89,190.74,189.03,321508,-3.01,-1.6405,"May 1, 19",4.047964
2019-05-02,188.21,182,187.36,183.48,517405,184.3,181,182.33,178.58,525245,-1.95,-1.042,"May 2, 19",3.931584
2019-05-03,189.63,184.95,188.2,186.18,392693,185.83,185.88,189.1,186.63,394985,4.9,2.6848,"May 3, 19",4.023219
2019-05-06,188.1,185,192.78,186.63,466691,191,187,192.3,182.07,479671,1.79,0.9652,"May 6, 19",4.084096
2019-05-07,190.7,189.94,191.44,184.25,678769,187.74,185.42,188.52,178.88,682611,-4.2,-2.317,"May 7, 19",4.094641
2019-05-08,181.63,183.74,187.15,176.3,1081465,180.99,180.19,188.79,181.3,1056758,-2.17,-1.1573,"May 8, 19",3.928426
2019-05-09,187.9,179.29,184.9,182.44,498669,183.09,180.32,185.1,181.02,490943,2.16,1.189,"May 9, 19",3.945903
2019-05-10,190.27,179.76,190.63,176.51,464056,188.23,186.11,185.75,180.94,450247,-0.24,-0.1383,"May 10, 19",4.005899
2019-05-13,182.63,178.34,186.69,175.21,494908,174.91,179.71,179.49,181.31,491484,-7.66,-4.301,"May 13, 19",3.737106
2019-05-14,181.76,176.71,188.99,182.81,365924,179.92,182.07,185.96,177.11,356697,5.47,3.1134,"May 14, 19",3.927545
2019-05-15,185.83,184.4,189.19,175.37,400848,185.08,184.2,192.36,180.63,408522,2.36,1.2953,"May 15, 19",4.046613
2019-05-16,194.6,190.89,201.12,182.31,647139,197.32,182.6,193.2,189.41,658477,9.17,5.0168,"May 16, 19",4.241679
2019-05-17,195.34,194.69,199.86,186.58,428477,194.78,192.04,195.4,194.52,421567,-3.01,-1.606,"May 17, 19",4.240359
2019-05-20,185.13,194.59,186.82,182.26,375770,190.38,191.61,193.85,190.41,370306,-3.9,-2.0331,"May 20, 19",4.095258
2019-05-21,192.48,196.14,198.12,194.5,385373,190.96,195.58,194.77,187.59,383242,4.92,2.7367,"May 21, 19",4.144494
2019-05-22,194.6,195.81,194.13,192.43,266895,192.25,189.05,193.59,193.4,266859,0.02,0.0108,"May 22, 19",4.258966
2019-05-23,186.91,191.76,195.14,186.85,574890,187.81,188.36,186.75,183.93,575701,-5.3,-2.8233,"May 23, 19",4.085343
2019-05-24,190.67,192.85,195,185,375790,183.43,188.01,187.7,185.9,380450,-0.22,-0.1217,"May 24, 19",3.983399
2019-05-28,186.84,188.45,196.76,189.56,341690,191.32,187.42,196.01,192.86,331607,2.68,1.4582,"May 28, 19",4.093134
2019-05-29,176.82,187.8,191,180.05,636870,176.78,192.4,185.36,181,637642,-10.39,-5.4699,"May 29, 19",3.78406
2019-05-30,184.1,179.23,181.67,181.85,353659,181.54,180.19,187.46,178.24,365886,1.11,0.6084,"May 30, 19",3.930795
2019-05-31,175.86,181.31,178,173.5,449329,175.91,178.13,176.52,173.9,451035,-3.92,-2.1983,"May 31, 19",3.791851
2019-06-03,165.81,175.46,174.59,162.25,1015649,169.03,181.71,180.16,160.44,1002314,-11.19,-6.4368,"Jun 3, 19",3.402836
2019-06-04,172.45,169,172,167.5,800324,170.39,168,169.3,160.7,806114,2.49,1.5328,"Jun 4, 19",3.518012
2019-06-05,169.54,174.32,175.96,165.44,715770,171.25,173.05,177.02,164.33,726323,4.8,3.0398,"Jun 5, 19",3.72853
2019-06-06,175.07,174.43,178.49,172.05,429730,174.28,169.59,171.06,167.13,434574,-0.37,-0.2132,"Jun 6, 19",3.721019
2019-06-07,174.52,170.74,180.42,171.96,658298,176.88,178.14,179.83,176.09,635781,5.29,3.201,"Jun 7, 19",3.773434
2019-06-10,183.29,179.1,188.51,178.47,450550,183.62,178.17,182.3,180.39,455274,3.17,1.858,"Jun 10, 19",3.959756
2019-06-11,175.5,180,188,172.3,594504,174.96,182,181,169.9,595317,-7.6,-4.2974,"Jun 11, 19",3.719614
2019-06-12,175.74,176,180.18,177.03,489144,181.8,176,179.97,171.62,493462,3.2,1.8738,"Jun 12, 19",3.769
2019-06-13,176.07,177.54,179.05,173.19,345109,176.43,173.54,176.13,172.24,359244,0.57,0.3224,"Jun 13, 19",3.867357
2019-06-14,177,178.62,182.09,173.04,418978,179.79,176.59,175.68,175.36,402823,-2.35,-1.3747,"Jun 14, 19",3.739631
2019-06-17,182.39,176.31,183.16,179.5,384151,174.99,174.15,186.07,176.8,388593,3.54,2.0516,"Jun 17, 19",3.832758
2019-06-18,185.73,177.95,188.3,181.17,487850,184.58,181.63,185.5,183.13,487546,3.3,1.8364,"Jun 18, 19",3.940874
2019-06-19,184.49,180.53,188,181.69,410984,187.57,188.36,192,180.83,410126,4.96,2.7754,"Jun 19, 19",4.061015
2019-06-20,186.78,187,188.83,186,394028,193.74,188,193.22,189.21,399118,1.73,0.9766,"Jun 20, 19",4.062648
2019-06-21,184,183.9,187.07,187,562960,185.14,191.6,189.72,184.5,550746,-6,-3.2907,"Jun 21, 19",4.006323
2019-06-24,176.37,185.25,186.55,176.07,712746,176.08,188.32,187.98,172.08,707662,-6.5,-3.6942,"Jun 24, 19",3.682203
2019-06-25,172.49,175.81,177.22,172.9,677091,169.41,174.91,182.43,173,680288,-3.95,-2.3016,"Jun 25, 19",3.743202
2019-06-26,171.08,174.9,179.8,168.94,419063,176.67,173.3,174.77,176.89,416457,0.29,0.175,"Jun 26, 19",3.72943
2019-06-27,178.44,172.63,174.87,177.25,457523,174.68,171.63,182.16,171.24,441102,3.52,2.1488,"Jun 27, 19",3.706209
2019-06-28,177.03,176.02,177.91,172.9,5139099,176.45,174.2,178.6,170.81,4982019,-1.81,-1.078,"Jun 28, 19",3.651409
2019-07-01,182.2,183.44,178.86,176.52,630834,179.47,176.71,178.19,171.79,645912,4.44,2.5688,"Jul 1, 19",3.864005
2019-07-02,181,176.94,184.46,174.03,902998,176,179.57,178.38,175.7,912160,-0.77,-0.4527,"Jul 2, 19",3.725912
2019-07-03,185.26,181.33,185.54,180.92,633875,181.07,180.9,184.55,180.62,607795,2.93,1.7368,"Jul 3, 19",3.83441
2019-07-05,179.2,181.13,183.1,176.02,343039,184,176.86,185,179.27,347299,-0.53,-0.2886,"Jul 5, 19",3.881335
2019-07-08,177.35,183.4,180.98,177.9,347589,175.38,183.3,176.3,173,345553,-2.92,-1.7204,"Jul 8, 19",3.776766
2019-07-09,179.61,178.87,179.21,174.84,546155,183.16,176.52,177.54,172.77,546824,3.54,2.0286,"Jul 9, 19",3.92067
2019-07-10,178.94,182.87,189.85,178.34,440497,186.37,185.79,183.29,181.8,427784,1.89,1.066,"Jul 10, 19",3.98752
2019-07-11,187.33,184,183.77,182.3,434374,181.88,185,182.08,182.5,431328,-0.03,-0.0175,"Jul 11, 19",3.854673
2019-07-12,180.68,180.83,184.9,183.22,382112,182.02,186.05,182.25,178.5,392830,1,0.5601,"Jul 12, 19",4.055116
2019-07-15,188.52,182.75,185.7,185.52,626557,186.54,180.34,190.11,186.35,649511,1.2,0.6783,"Jul 15, 19",3.926815
2019-07-16,179.94,188.13,187.12,178.98,424427,178.98,184.59,188.96,178.91,422492,-3.07,-1.6752,"Jul 16, 19",3.922829
2019-07-17,184.23,186,183.75,182.18,570451,187.71,180.13,188.11,186.03,580248,3.26,1.7989,"Jul 17, 19",3.940052
2019-07-18,190.03,182.26,185.1,181,485341,190.84,183.98,190.1,186,482367,0.92,0.519,"Jul 18, 19",4.004408
2019-07-19,188.18,190.32,186.23,185.72,439829,184.56,187.89,186.42,186.39,458021,-1.98,-1.0963,"Jul 19, 19",3.93901
2019-07-22,185.68,184.7,185.32,185.18,427276,188.9,183.22,191.37,182.75,416703,2,1.1157,"Jul 22, 19",4.078083
2019-07-23,186.8,185.27,185.55,184.53,374986,181.8,189.88,184.84,184.18,376658,-2.76,-1.5242,"Jul 23, 19",4.034238
2019-07-24,189.1,187.21,187.61,186.71,359589,189.5,183.25,192.45,188.13,359266,4.5,2.4152,"Jul 24, 19",4.0396
2019-07-25,185.69,186.6,185.46,185.28,464523,191.09,189.1,188.68,183.08,451710,-1.64,-0.8615,"Jul 25, 19",4.132268
2019-07-26,193.57,191.14,192.42,189.1,255598,185.67,186.37,195.56,184.74,256872,3.11,1.7437,"Jul 26, 19",4.140456
2019-07-29,187.86,190,186.8,177.37,426480,182.45,195.42,188,178.07,428093,-3.52,-1.9295,"Jul 29, 19",3.929247
2019-07-30,184.21,179.4,191.17,182.31,484052,184.81,184,183.08,185.55,473361,-0.9,-0.4991,"Jul 30, 19",3.936812
2019-07-31,182.09,187.62,190.66,179.27,618271,178.9,181.79,189.43,176.29,616748,-2.15,-1.153,"Jul 31, 19",3.86707
2019-08-01,180.3,180.6,188.95,184.1,424591,178.77,187.4,185.54,183,418476,-1,-0.5563,"Aug 1, 19",3.914835
2019-08-02,177.53,184.53,184.66,178.6,510309,173.84,178.82,184.21,176.99,509539,-5.93,-3.2962,"Aug 2, 19",3.787438
2019-08-05,171.71,171.43,173.2,167.69,777378,164.51,166.33,172.8,166.05,774614,-7.84,-4.4529,"Aug 5, 19",3.493953
2019-08-06,166.41,172.24,173.9,164.28,775530,165.03,173.87,169.63,165.24,741366,0.44,0.2639,"Aug 6, 19",3.646287
2019-08-07,191.16,175.45,196.96,174.98,2029398,189.91,175.67,191.06,178.22,2098736,22.04,13.7362,"Aug 7, 19",4.070289
2019-08-08,200.87,193.71,202.77,191,1042355,197.77,196.45,199.64,198,1048114,9.89,5.2632,"Aug 8, 19",4.471612
2019-08-09,196.16,200.9,205.69,192.34,819095,196.3,195.2,199.34,192.22,817882,-4.63,-2.3864,"Aug 9, 19",4.216439
2019-08-12,191.8,198.26,193.73,189.45,325865,195.7,194.69,200.32,187.54,324152,-1.81,-0.9618,"Aug 12, 19",4.211196
2019-08-13,195.22,201.39,205.62,195.61,637013,194.19,196.26,203.33,190.55,633585,2.89,1.5186,"Aug 13, 19",4.23955
2019-08-14,187.47,193.3,195.52,185.72,563477,192.26,188.6,190.99,189.4,587403,-7.65,-4.1345,"Aug 14, 19",4.171957
2019-08-15,186.89,187.32,193.5,188.51,381596,191.56,186.99,193.2,185.18,393852,1.25,0.6693,"Aug 15, 19",4.233624
2019-08-16,190.3,191.9,193.33,190.09,408664,192.5,189.7,198.14,192.91,398274,2.12,1.1335,"Aug 16, 19",4.311134
2019-08-19,194.55,199.8,199.9,197,351552,194.78,199.5,194.3,192,344572,0.54,0.276,"Aug 19, 19",4.325649
2019-08-20,201.85,191.29,201.21,196.9,456236,199.68,194.86,195.39,193.4,455269,4.12,2.2244,"Aug 20, 19",4.3057
2019-08-21,203.7,200.5,208.19,198.5,736056,202.68,199.9,212.53,196.6,735840,6.84,3.445,"Aug 21, 19",4.565251
2019-08-22,207.72,205.4,206.4,202.15,508147,213.09,205.05,211.45,201.34,508721,3.63,1.8244,"Aug 22, 19",4.684938
2019-08-23,207.34,210.24,216.96,210.07,676112,203.83,212.85,214.52,208.17,675198,-1.53,-0.7423,"Aug 23, 19",4.602856
2019-08-26,206.9,210.74,209.97,208.33,385633,212.9,209.63,215.84,203.24,369059,1.29,0.6278,"Aug 26, 19",4.531519
2019-08-27,205.46,211.1,214.31,207,553663,211.13,210,214.49,204,548582,2.05,0.9908,"Aug 27, 19",4.737199
2019-08-28,202.61,211.45,206.72,206.69,524395,206.93,211.4,211.9,205.32,538000,-7.1,-3.4061,"Aug 28, 19",4.502949
2019-08-29,202.96,207.76,207.4,207.18,362124,207.23,200.83,204.1,202.57,364610,4.22,2.1189,"Aug 29, 19",4.582053
2019-08-30,201.73,205.7,213.03,201.1,302617,204.86,203.33,207.93,205.5,291327,-2.57,-1.2837,"Aug 30, 19",4.448404
2019-09-03,207.02,205.39,201.7,197.43,397422,205.68,203.52,201.1,197.53,393686,-1.85,-0.9672,"Sep 3, 19",4.50249
2019-09-04,207.99,203.6,205.53,205.91,412027,206.12,208.2,209.97,202.15,424816,1.02,0.504,"Sep 4, 19",4.564199
2019-09-05,202.77,204.39,202.32,194.37,768085,201.78,207.25,204.92,198.46,778999,-2.81,-1.412,"Sep 5, 19",4.512742
2019-09-06,190.7,202,202.99,193.35,399647,198.07,203,203.42,193.54,400971,-7.03,-3.6762,"Sep 6, 19",4.277827
2019-09-09,183,191.31,192.81,173.69,1013396,184.02,197.18,192.84,178.05,997276,-13.48,-7.1774,"Sep 9, 19",3.94637
2019-09-10,176.5,180.11,177.95,172,899092,175,178.66,177.35,168,882602,-7.16,-4.0886,"Sep 10, 19",3.633836
2019-09-11,169.39,173,177.53,170.26,832030,174.3,177,172.09,168.64,825663,-0.93,-0.5461,"Sep 11, 19",3.639335
2019-09-12,176.25,172.22,175,170.38,695974,178.57,175.77,179,170.11,686834,2.64,1.5634,"Sep 12, 19",3.640685
2019-09-13,170.13,171.47,171.18,162.19,661502,166.82,176.59,169.49,165.99,668742,-6.44,-3.81,"Sep 13, 19",3.591298
2019-09-16,171.4,167.28,171.58,165.63,647970,171.6,166.34,168.21,162.41,659478,-0.64,-0.3754,"Sep 16, 19",3.5044
2019-09-17,169.8,169.2,172.71,167.1,760908,168.5,168,172.21,160.72,734543,0.3,0.1888,"Sep 17, 19",3.464482
2019-09-18,167.05,165.97,165.42,159.84,1037963,165.54,164.12,170.75,165.9,1039645,-0.69,-0.414,"Sep 18, 19",3.58626
2019-09-19,163.04,164.8,168.81,167.39,800329,167.49,169.5,171.64,161.59,834644,-1.37,-0.838,"Sep 19, 19",3.502882
2019-09-20,166.57,164.79,167.5,166.81,1330051,166.85,167.71,167.83,166.42,1304429,-1.47,-0.9427,"Sep 20, 19",3.384559
2019-09-23,162.87,162.14,162.95,160.66,346159,164.85,167.98,166.55,166.32,344844,0.36,0.2189,"Sep 23, 19",3.402082
2019-09-24,155.01,164.13,164.23,159.14,562113,161.1,169.35,166.05,153.88,566468,-6.55,-4.0686,"Sep 24, 19",3.22906
2019-09-25,159.68,160.7,158.7,152.16,749599,153.86,154.3,160.1,152.42,764970,-1.13,-0.7492,"Sep 25, 19",3.294099
